time,annotation1_chord,annotation2_chord,sps,vl,tbt,binary
26.25,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
26.375,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
26.5,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
26.625,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
26.75,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
26.875,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
27.0,A_MAJ_MIN7_inv3,A_MAJ_MIN7_inv3,0.0,0.0,0.0,0
27.125,A_MAJ_MIN7_inv3,A_MAJ_MIN7_inv3,0.0,0.0,0.0,0
27.25,A_MAJ_MIN7_inv3,A_MAJ_MIN7_inv3,0.0,0.0,0.0,0
27.375,A_MAJ_MIN7_inv3,A_MAJ_MIN7_inv3,0.0,0.0,0.0,0
27.5,A_MAJ_MIN7_inv3,A_MAJ_MIN7_inv3,0.0,0.0,0.0,0
27.625,A_MAJ_MIN7_inv3,A_MAJ_MIN7_inv3,0.0,0.0,0.0,0
27.75,A_MAJ_MIN7_inv3,A_MAJ_MIN7_inv3,0.0,0.0,0.0,0
27.875,A_MAJ_MIN7_inv3,A_MAJ_MIN7_inv3,0.0,0.0,0.0,0
28.0,D_MAJ_MIN7_inv1,D_MAJ_MIN7_inv1,0.0,0.0,0.0,0
28.125,D_MAJ_MIN7_inv1,D_MAJ_MIN7_inv1,0.0,0.0,0.0,0
28.25,D_MAJ_MIN7_inv1,D_MAJ_MIN7_inv1,0.0,0.0,0.0,0
28.375,D_MAJ_MIN7_inv1,D_MAJ_MIN7_inv1,0.0,0.0,0.0,0
28.5,D_MAJ_MIN7_inv1,D_MAJ_MIN7_inv1,0.0,0.0,0.0,0
28.625,D_MAJ_MIN7_inv1,D_MAJ_MIN7_inv1,0.0,0.0,0.0,0
28.75,D_MAJ_MIN7_inv1,D_MAJ_MIN7_inv1,0.0,0.0,0.0,0
28.875,D_MAJ_MIN7_inv1,D_MAJ_MIN7_inv1,0.0,0.0,0.0,0
29.0,G_MAJ_MIN7_inv3,G_MAJ_MIN7_inv3,0.0,0.0,0.0,0
29.125,G_MAJ_MIN7_inv3,G_MAJ_MIN7_inv3,0.0,0.0,0.0,0
29.25,G_MAJ_MIN7_inv3,G_MAJ_MIN7_inv3,0.0,0.0,0.0,0
29.375,G_MAJ_MIN7_inv3,G_MAJ_MIN7_inv3,0.0,0.0,0.0,0
29.5,G_MAJ_MIN7_inv3,G_MAJ_MIN7_inv3,0.0,0.0,0.0,0
29.625,G_MAJ_MIN7_inv3,G_MAJ_MIN7_inv3,0.0,0.0,0.0,0
29.75,G_MAJ_MIN7_inv3,G_MAJ_MIN7_inv3,0.0,0.0,0.0,0
29.875,G_MAJ_MIN7_inv3,G_MAJ_MIN7_inv3,0.0,0.0,0.0,0
30.0,C_MINOR_inv1,C_MINOR_inv1,0.0,0.0,0.0,0
30.125,C_MINOR_inv1,C_MINOR_inv1,0.0,0.0,0.0,0
30.25,C_MINOR_inv1,C_MINOR_inv1,0.0,0.0,0.0,0
30.375,C_MINOR_inv1,C_MINOR_inv1,0.0,0.0,0.0,0
30.5,G_MINOR_inv2,G_MINOR_inv2,0.0,0.0,0.0,0
30.625,G_MINOR_inv2,G_MINOR_inv2,0.0,0.0,0.0,0
30.75,G_MINOR_inv2,G_MINOR_inv2,0.0,0.0,0.0,0
30.875,G_MINOR_inv2,G_MINOR_inv2,0.0,0.0,0.0,0
31.0,A_MAJOR_inv1,A_MAJ_MIN7_inv1,0.040050537309173406,2.0,0.125,1
31.125,A_MAJOR_inv1,A_MAJ_MIN7_inv1,0.040050537309173406,2.0,0.125,1
31.25,A_MAJOR_inv1,A_MAJ_MIN7_inv1,0.040050537309173406,2.0,0.125,1
31.375,A_MAJOR_inv1,A_MAJ_MIN7_inv1,0.040050537309173406,2.0,0.125,1
31.5,A_MAJOR_inv1,A_MAJ_MIN7_inv1,0.040050537309173406,2.0,0.125,1
31.625,A_MAJOR_inv1,A_MAJ_MIN7_inv1,0.040050537309173406,2.0,0.125,1
31.75,A_MAJ_MIN7_inv1,A_MAJ_MIN7_inv1,0.0,0.0,0.0,0
31.875,A_MAJ_MIN7_inv1,A_MAJ_MIN7_inv1,0.0,0.0,0.0,0
32.0,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
32.125,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
32.25,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
32.375,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
32.5,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
32.625,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
32.75,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
32.875,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
33.0,E_MAJ_MIN7_inv3,E_MAJ_MIN7_inv3,0.0,0.0,0.0,0
33.125,E_MAJ_MIN7_inv3,E_MAJ_MIN7_inv3,0.0,0.0,0.0,0
33.25,E_MAJ_MIN7_inv3,E_MAJ_MIN7_inv3,0.0,0.0,0.0,0
33.375,E_MAJ_MIN7_inv3,E_MAJ_MIN7_inv3,0.0,0.0,0.0,0
33.5,E_MAJ_MIN7_inv3,E_MAJ_MIN7_inv3,0.0,0.0,0.0,0
33.625,E_MAJ_MIN7_inv3,E_MAJ_MIN7_inv3,0.0,0.0,0.0,0
33.75,E_MAJ_MIN7_inv3,E_MAJ_MIN7_inv3,0.0,0.0,0.0,0
33.875,E_MAJ_MIN7_inv3,E_MAJ_MIN7_inv3,0.0,0.0,0.0,0
34.0,A_MAJ_MIN7_inv1,A_MAJ_MIN7_inv1,0.0,0.0,0.0,0
34.125,A_MAJ_MIN7_inv1,A_MAJ_MIN7_inv1,0.0,0.0,0.0,0
34.25,A_MAJ_MIN7_inv1,A_MAJ_MIN7_inv1,0.0,0.0,0.0,0
34.375,A_MAJ_MIN7_inv1,A_MAJ_MIN7_inv1,0.0,0.0,0.0,0
34.5,A_MAJ_MIN7_inv1,A_MAJ_MIN7_inv1,0.0,0.0,0.0,0
34.625,A_MAJ_MIN7_inv1,A_MAJ_MIN7_inv1,0.0,0.0,0.0,0
34.75,A_MAJ_MIN7_inv1,A_MAJ_MIN7_inv1,0.0,0.0,0.0,0
34.875,A_MAJ_MIN7_inv1,A_MAJ_MIN7_inv1,0.0,0.0,0.0,0
35.0,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
35.125,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
35.25,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
35.375,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
35.5,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
35.625,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
35.75,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
35.875,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
36.0,G_MINOR_inv1,G_MINOR_inv1,0.0,0.0,0.0,0
36.125,G_MINOR_inv1,G_MINOR_inv1,0.0,0.0,0.0,0
36.25,G_MINOR_inv1,G_MINOR_inv1,0.0,0.0,0.0,0
36.375,G_MINOR_inv1,G_MINOR_inv1,0.0,0.0,0.0,0
36.5,D_MINOR_inv2,D_MINOR_inv2,0.0,0.0,0.0,0
36.625,D_MINOR_inv2,D_MINOR_inv2,0.0,0.0,0.0,0
36.75,D_MINOR_inv2,D_MINOR_inv2,0.0,0.0,0.0,0
36.875,D_MINOR_inv2,D_MINOR_inv2,0.0,0.0,0.0,0
37.0,E_MAJOR_inv1,E_MAJ_MIN7_inv1,0.030553945186624798,2.0,0.125,1
37.125,E_MAJOR_inv1,E_MAJ_MIN7_inv1,0.030553945186624798,2.0,0.125,1
37.25,E_MAJOR_inv0,E_MAJ_MIN7_inv1,0.23397903701630263,14.0,0.375,1
37.375,E_MAJOR_inv0,E_MAJ_MIN7_inv1,0.23397903701630263,14.0,0.375,1
37.5,E_MAJOR_inv0,E_MAJ_MIN7_inv1,0.23397903701630263,14.0,0.375,1
37.625,E_MAJOR_inv0,E_MAJ_MIN7_inv1,0.23397903701630263,14.0,0.375,1
37.75,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv1,0.09333764723963378,12.0,0.25,1
37.875,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv1,0.09333764723963378,12.0,0.25,1
38.0,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
38.125,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
38.25,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
38.3125,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
38.375,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
38.4375,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
38.5,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
38.5625,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
38.625,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
38.6875,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
38.75,E_MAJ_MIN7_inv3,E_MAJ_MIN7_inv3,0.0,0.0,0.0,0
38.8125,E_MAJ_MIN7_inv3,E_MAJ_MIN7_inv3,0.0,0.0,0.0,0
38.875,E_MAJ_MIN7_inv3,E_MAJ_MIN7_inv3,0.0,0.0,0.0,0
38.9375,E_MAJ_MIN7_inv3,E_MAJ_MIN7_inv3,0.0,0.0,0.0,0
39.0,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
39.125,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
39.25,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
39.375,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
39.5,D_MAJ_MIN7_inv0,D_MAJ_MIN7_inv0,0.0,0.0,0.0,0
39.625,D_MAJ_MIN7_inv0,D_MAJ_MIN7_inv0,0.0,0.0,0.0,0
39.75,D_MAJ_MIN7_inv0,D_MAJ_MIN7_inv0,0.0,0.0,0.0,0
39.875,D_MAJ_MIN7_inv0,D_MAJ_MIN7_inv0,0.0,0.0,0.0,0
40.0,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
40.125,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
40.25,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
40.3125,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
40.375,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
40.4375,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
40.5,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
40.5625,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
40.625,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
40.6875,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
40.75,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
40.8125,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
40.875,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
40.9375,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
41.0,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
41.125,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
41.25,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
41.375,G_MINOR_inv0,G_MINOR_inv0,0.0,0.0,0.0,0
41.5,Db_MAJOR_inv1,Db_MAJOR_inv0,0.11485267006288791,12.0,0.2857142857142857,1
41.625,Db_MAJOR_inv1,Db_MAJOR_inv0,0.11485267006288791,12.0,0.2857142857142857,1
41.75,Db_MAJOR_inv1,Db_MAJOR_inv0,0.11485267006288791,12.0,0.2857142857142857,1
41.875,Db_MAJOR_inv1,Db_MAJOR_inv0,0.11485267006288791,12.0,0.2857142857142857,1
42.0,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
42.125,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
42.25,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
42.3125,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
42.375,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
42.4375,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
42.5,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
42.5625,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
42.625,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
42.6875,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
42.75,A_MAJ_MIN7_inv3,A_MAJ_MIN7_inv3,0.0,0.0,0.0,0
42.8125,A_MAJ_MIN7_inv3,A_MAJ_MIN7_inv3,0.0,0.0,0.0,0
42.875,A_MAJ_MIN7_inv3,A_MAJ_MIN7_inv3,0.0,0.0,0.0,0
42.9375,A_MAJ_MIN7_inv3,A_MAJ_MIN7_inv3,0.0,0.0,0.0,0
43.0,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
43.125,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
43.25,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
43.3125,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
43.375,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
43.4375,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
43.5,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
43.5625,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
43.625,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
43.6875,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
43.75,A_MAJ_MIN7_inv3,A_MAJ_MIN7_inv3,0.0,0.0,0.0,0
43.8125,A_MAJ_MIN7_inv3,A_MAJ_MIN7_inv3,0.0,0.0,0.0,0
43.875,A_MAJ_MIN7_inv3,A_MAJ_MIN7_inv3,0.0,0.0,0.0,0
43.9375,A_MAJ_MIN7_inv3,A_MAJ_MIN7_inv3,0.0,0.0,0.0,0
44.0,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
44.125,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
44.25,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
44.375,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
44.5,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
44.625,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
44.75,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
44.875,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
45.0,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
45.125,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
45.25,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
45.375,D_MAJOR_inv0,D_MAJOR_inv0,0.0,0.0,0.0,0
45.5,D_MAJOR_inv0,D_MAJ_MIN7_inv0,0.01127491443102302,2.0,0.125,1
45.625,D_MAJOR_inv0,D_MAJ_MIN7_inv0,0.01127491443102302,2.0,0.125,1
45.75,D_MAJOR_inv0,D_MAJ_MIN7_inv0,0.01127491443102302,2.0,0.125,1
45.875,D_MAJOR_inv0,D_MAJ_MIN7_inv0,0.01127491443102302,2.0,0.125,1
46.0,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
46.125,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
46.25,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
46.375,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
46.5,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
46.625,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
46.75,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
46.875,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
47.0,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
47.125,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
47.25,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
47.375,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
47.5,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
47.625,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
47.75,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
47.875,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
48.0,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
48.125,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
48.25,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
48.375,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
48.5,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
48.625,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
48.75,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
48.875,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
49.0,D_MAJ_MIN7_inv2,D_MAJ_MIN7_inv2,0.0,0.0,0.0,0
49.125,D_MAJ_MIN7_inv2,D_MAJ_MIN7_inv2,0.0,0.0,0.0,0
49.25,D_MAJ_MIN7_inv2,D_MAJ_MIN7_inv2,0.0,0.0,0.0,0
49.375,D_MAJ_MIN7_inv2,D_MAJ_MIN7_inv2,0.0,0.0,0.0,0
49.5,D_MAJ_MIN7_inv2,D_MAJ_MIN7_inv2,0.0,0.0,0.0,0
49.625,D_MAJ_MIN7_inv2,D_MAJ_MIN7_inv2,0.0,0.0,0.0,0
49.75,D_MAJ_MIN7_inv2,D_MAJ_MIN7_inv2,0.0,0.0,0.0,0
49.875,D_MAJ_MIN7_inv2,D_MAJ_MIN7_inv2,0.0,0.0,0.0,0
50.0,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
50.125,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
50.25,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
50.375,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
50.5,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
50.625,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
50.75,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
50.875,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
51.0,E_MIN_MIN7_inv1,E_MIN_MIN7_inv1,0.0,0.0,0.0,0
51.125,E_MIN_MIN7_inv1,E_MIN_MIN7_inv1,0.0,0.0,0.0,0
51.25,E_MIN_MIN7_inv1,E_MIN_MIN7_inv1,0.0,0.0,0.0,0
51.375,E_MIN_MIN7_inv1,E_MIN_MIN7_inv1,0.0,0.0,0.0,0
51.5,E_MIN_MIN7_inv1,E_MIN_MIN7_inv1,0.0,0.0,0.0,0
51.625,E_MIN_MIN7_inv1,E_MIN_MIN7_inv1,0.0,0.0,0.0,0
51.75,E_MIN_MIN7_inv1,E_MIN_MIN7_inv1,0.0,0.0,0.0,0
51.875,E_MIN_MIN7_inv1,E_MIN_MIN7_inv1,0.0,0.0,0.0,0
52.0,A_MAJ_MIN7_inv0,A_MAJ_MIN7_inv0,0.0,0.0,0.0,0
52.125,A_MAJ_MIN7_inv0,A_MAJ_MIN7_inv0,0.0,0.0,0.0,0
52.25,A_MAJ_MIN7_inv0,A_MAJ_MIN7_inv0,0.0,0.0,0.0,0
52.375,A_MAJ_MIN7_inv0,A_MAJ_MIN7_inv0,0.0,0.0,0.0,0
52.5,A_MAJ_MIN7_inv0,A_MAJ_MIN7_inv0,0.0,0.0,0.0,0
52.625,A_MAJ_MIN7_inv0,A_MAJ_MIN7_inv0,0.0,0.0,0.0,0
52.75,A_MAJ_MIN7_inv0,A_MAJ_MIN7_inv0,0.0,0.0,0.0,0
52.875,A_MAJ_MIN7_inv0,A_MAJ_MIN7_inv0,0.0,0.0,0.0,0
53.0,D_MAJOR_inv0,D_MAJ_MIN7_inv0,0.01127491443102302,2.0,0.125,1
53.125,D_MAJOR_inv0,D_MAJ_MIN7_inv0,0.01127491443102302,2.0,0.125,1
53.25,D_MAJOR_inv0,D_MAJ_MIN7_inv0,0.01127491443102302,2.0,0.125,1
53.375,D_MAJOR_inv0,D_MAJ_MIN7_inv0,0.01127491443102302,2.0,0.125,1
53.5,D_MAJOR_inv0,D_MAJ_MIN7_inv0,0.01127491443102302,2.0,0.125,1
53.625,D_MAJOR_inv0,D_MAJ_MIN7_inv0,0.01127491443102302,2.0,0.125,1
53.75,D_MAJOR_inv0,D_MAJ_MIN7_inv0,0.01127491443102302,2.0,0.125,1
53.875,D_MAJOR_inv0,D_MAJ_MIN7_inv0,0.01127491443102302,2.0,0.125,1
54.0,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
54.125,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
54.25,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
54.375,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
54.5,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
54.625,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
54.75,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
54.875,G_MAJOR_inv0,G_MAJOR_inv0,0.0,0.0,0.0,0
55.0,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
55.125,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
55.25,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
55.375,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
55.5,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
55.625,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
55.75,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
55.875,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
56.0,D_MAJ_MIN7_inv2,D_MAJ_MIN7_inv2,0.0,0.0,0.0,0
56.125,D_MAJ_MIN7_inv2,D_MAJ_MIN7_inv2,0.0,0.0,0.0,0
56.25,D_MAJ_MIN7_inv2,D_MAJ_MIN7_inv2,0.0,0.0,0.0,0
56.375,D_MAJ_MIN7_inv2,D_MAJ_MIN7_inv2,0.0,0.0,0.0,0
56.5,D_MAJ_MIN7_inv2,D_MAJ_MIN7_inv2,0.0,0.0,0.0,0
56.625,D_MAJ_MIN7_inv2,D_MAJ_MIN7_inv2,0.0,0.0,0.0,0
56.75,D_MAJ_MIN7_inv2,D_MAJ_MIN7_inv2,0.0,0.0,0.0,0
56.875,D_MAJ_MIN7_inv2,D_MAJ_MIN7_inv2,0.0,0.0,0.0,0
57.0,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
57.125,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
57.25,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
57.375,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
57.5,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
57.625,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
57.75,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
57.875,D_MAJ_MIN7_inv3,D_MAJ_MIN7_inv3,0.0,0.0,0.0,0
58.0,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
58.125,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
58.25,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
58.375,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
58.5,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
58.625,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
58.75,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
58.875,G_MAJOR_inv1,G_MAJOR_inv1,0.0,0.0,0.0,0
59.0,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
59.125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
59.25,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
59.375,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
59.5,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
59.625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
59.75,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
59.875,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
60.0,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
60.0625,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
60.125,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
60.1875,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
60.25,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
60.3125,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
60.375,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
60.4375,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
60.5,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
60.5625,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
