chord_root_tpc	chord_root_midi	chord_type	chord_inversion	chord_suspension_tpc	chord_suspension_midi	key_tonic_tpc	key_tonic_midi	key_mode	duration	mc	mn_onset
-3	3	ChordType.MAJ_MIN7	0	1:-4	7:8	-4	8	KeyMode.MAJOR	1/20	54	1/20
-3	3	ChordType.MAJ_MIN7	0	1:-4	7:8	-4	8	KeyMode.MAJOR	1/20	54	1/10
-3	3	ChordType.MAJ_MIN7	0	1:-4	7:8	-4	8	KeyMode.MAJOR	1/20	54	3/20
-3	3	ChordType.MAJ_MIN7	0	1:-4	7:8	-4	8	KeyMode.MAJOR	1/20	54	1/5
-3	3	ChordType.MAJ_MIN7	0	1:-4	7:8	-4	8	KeyMode.MAJOR	3/16	54	1/4
-1	5	ChordType.MIN_MIN7	3			-4	8	KeyMode.MAJOR	1/16	54	7/16
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/20	54	1/2
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/20	54	11/20
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/20	54	3/5
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/20	54	13/20
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/20	54	7/10
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	3/16	54	3/4
4	4	ChordType.DIM7	0			-1	5	KeyMode.MINOR	1/16	54	15/16
4	4	ChordType.DIM7	0			-1	5	KeyMode.MINOR	1/4	55	0
-1	5	ChordType.MINOR	0			-4	8	KeyMode.MAJOR	11/16	55	1/4
1	7	ChordType.HALF_DIM7	2			-4	8	KeyMode.MAJOR	1/16	55	15/16
1	7	ChordType.HALF_DIM7	2			-4	8	KeyMode.MAJOR	1/4	56	0
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	5/8	56	1/4
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	56	7/8
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	56	15/16
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	57	0
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	57	1/16
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	57	1/8
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	57	3/16
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	57	1/4
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	57	5/16
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	57	3/8
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	57	7/16
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	57	1/2
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	57	9/16
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	57	5/8
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	57	11/16
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	57	3/4
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	57	13/16
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	57	7/8
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	57	15/16
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	58	0
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	58	1/16
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	58	1/8
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	58	3/16
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	58	1/4
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	58	5/16
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	58	3/8
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	58	7/16
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	58	1/2
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	58	9/16
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	58	5/8
2	2	ChordType.DIM7	0			-3	3	KeyMode.MAJOR	1/16	58	11/16
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	58	3/4
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	58	13/16
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	58	7/8
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	58	15/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	59	0
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	59	1/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	59	1/8
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	59	3/16
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	59	1/4
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	59	5/16
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	59	3/8
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	59	7/16
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/16	59	1/2
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/16	59	9/16
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/16	59	5/8
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/16	59	11/16
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/16	59	3/4
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/16	59	13/16
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/16	59	7/8
-3	3	ChordType.MAJ_MIN7	1			-4	8	KeyMode.MAJOR	1/16	59	15/16
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	60	0
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	60	1/16
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	60	1/8
-4	8	ChordType.MAJ_MIN7	3			-5	1	KeyMode.MAJOR	1/16	60	3/16
-4	8	ChordType.MAJOR	0			-5	1	KeyMode.MAJOR	1/16	60	1/4
-4	8	ChordType.MAJOR	0			-5	1	KeyMode.MAJOR	1/16	60	5/16
-4	8	ChordType.MAJOR	0			-5	1	KeyMode.MAJOR	1/16	60	3/8
-4	8	ChordType.MAJOR	0			-5	1	KeyMode.MAJOR	1/16	60	7/16
-5	1	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	60	1/2
-5	1	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	60	9/16
-5	1	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	60	5/8
-5	1	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	60	11/16
-5	1	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	60	3/4
-5	1	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	60	13/16
-5	1	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	60	7/8
-5	1	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	60	15/16
-5	1	ChordType.MINOR	1			-4	8	KeyMode.MAJOR	1/16	61	0
-5	1	ChordType.MINOR	1			-4	8	KeyMode.MAJOR	1/16	61	1/16
-5	1	ChordType.MINOR	1			-4	8	KeyMode.MAJOR	1/16	61	1/8
-5	1	ChordType.MINOR	1			-4	8	KeyMode.MAJOR	1/16	61	3/16
-5	1	ChordType.MINOR	2			-4	8	KeyMode.MAJOR	1/16	61	1/4
-5	1	ChordType.MINOR	2			-4	8	KeyMode.MAJOR	1/16	61	5/16
-5	1	ChordType.MINOR	2			-4	8	KeyMode.MAJOR	1/16	61	3/8
-5	1	ChordType.MINOR	2			-4	8	KeyMode.MAJOR	1/16	61	7/16
-3	3	ChordType.MAJOR	0	-2:0;1:-4	10:0;7:8	-4	8	KeyMode.MAJOR	1/16	61	1/2
-3	3	ChordType.MAJOR	0	-2:0;1:-4	10:0;7:8	-4	8	KeyMode.MAJOR	1/16	61	9/16
-3	3	ChordType.MAJOR	0	-2:0;1:-4	10:0;7:8	-4	8	KeyMode.MAJOR	1/16	61	5/8
-3	3	ChordType.MAJOR	0	-2:0;1:-4	10:0;7:8	-4	8	KeyMode.MAJOR	1/16	61	11/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	61	3/4
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	61	13/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	61	7/8
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	61	15/16
-3	3	ChordType.MAJOR	0	-2:0;1:-4	10:0;7:8	-4	8	KeyMode.MAJOR	1/16	62	0
-3	3	ChordType.MAJOR	0	-2:0;1:-4	10:0;7:8	-4	8	KeyMode.MAJOR	1/16	62	1/16
-3	3	ChordType.MAJOR	0	-2:0;1:-4	10:0;7:8	-4	8	KeyMode.MAJOR	1/16	62	1/8
-3	3	ChordType.MAJOR	0	-2:0;1:-4	10:0;7:8	-4	8	KeyMode.MAJOR	1/16	62	3/16
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MAJOR	1/16	62	1/4
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MAJOR	1/16	62	5/16
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MAJOR	1/16	62	3/8
-3	3	ChordType.MAJ_MIN7	0			-4	8	KeyMode.MAJOR	1/16	62	7/16
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	62	1/2
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	62	9/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	62	5/8
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	62	11/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	62	3/4
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	62	13/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	62	7/8
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	62	15/16
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	63	0
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	63	1/16
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	63	1/8
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	63	3/16
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	63	1/4
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	63	5/16
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	63	3/8
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	63	7/16
-4	8	ChordType.MAJ_MIN7	2			-5	1	KeyMode.MAJOR	1/16	63	1/2
-4	8	ChordType.MAJ_MIN7	2			-5	1	KeyMode.MAJOR	1/16	63	9/16
-4	8	ChordType.MAJ_MIN7	1			-5	1	KeyMode.MAJOR	1/16	63	5/8
-4	8	ChordType.MAJ_MIN7	1			-5	1	KeyMode.MAJOR	1/16	63	11/16
-4	8	ChordType.MAJOR	1			-5	1	KeyMode.MAJOR	1/16	63	3/4
-4	8	ChordType.MAJOR	1			-5	1	KeyMode.MAJOR	1/16	63	13/16
-4	8	ChordType.MAJOR	1			-5	1	KeyMode.MAJOR	1/16	63	7/8
-4	8	ChordType.MAJOR	1			-5	1	KeyMode.MAJOR	1/16	63	15/16
-5	1	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	64	0
-5	1	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	64	1/16
-5	1	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	64	1/8
-5	1	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	64	3/16
-5	1	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	64	1/4
-5	1	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	64	5/16
-5	1	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	64	3/8
-5	1	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	64	7/16
-5	1	ChordType.MINOR	0			-4	8	KeyMode.MAJOR	1/16	64	1/2
-5	1	ChordType.MINOR	0			-4	8	KeyMode.MAJOR	1/16	64	9/16
-5	1	ChordType.MINOR	1			-4	8	KeyMode.MAJOR	1/16	64	5/8
-5	1	ChordType.MINOR	1			-4	8	KeyMode.MAJOR	1/16	64	11/16
-5	1	ChordType.MINOR	0			-4	8	KeyMode.MAJOR	1/16	64	3/4
-5	1	ChordType.MINOR	0			-4	8	KeyMode.MAJOR	1/16	64	13/16
-5	1	ChordType.MINOR	0			-4	8	KeyMode.MAJOR	1/16	64	7/8
-5	1	ChordType.MINOR	0			-4	8	KeyMode.MAJOR	1/16	64	15/16
-3	3	ChordType.MAJOR	0	-2:0;1:-4	10:0;7:8	-4	8	KeyMode.MAJOR	1/16	65	0
-3	3	ChordType.MAJOR	0	-2:0;1:-4	10:0;7:8	-4	8	KeyMode.MAJOR	1/16	65	1/16
-3	3	ChordType.MAJOR	0	-2:0;1:-4	10:0;7:8	-4	8	KeyMode.MAJOR	1/16	65	1/8
-3	3	ChordType.MAJOR	0	-2:0;1:-4	10:0;7:8	-4	8	KeyMode.MAJOR	1/16	65	3/16
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	65	1/4
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	65	5/16
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	65	3/8
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	65	7/16
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	65	1/2
-3	3	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	65	9/16
-3	3	ChordType.MAJOR	2			-4	8	KeyMode.MAJOR	1/16	65	5/8
-3	3	ChordType.MAJOR	2			-4	8	KeyMode.MAJOR	1/16	65	11/16
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	65	3/4
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	65	13/16
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	65	7/8
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/32	65	15/16
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/32	65	31/32
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	66	0
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	66	1/16
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	66	1/8
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	66	3/16
-4	8	ChordType.MAJOR	1	:1	:7	-4	8	KeyMode.MAJOR	1/16	66	1/4
-4	8	ChordType.MAJOR	1	:1	:7	-4	8	KeyMode.MAJOR	1/16	66	5/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	66	3/8
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	66	7/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	66	1/2
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	66	9/16
-3	3	ChordType.MAJOR	2			-4	8	KeyMode.MAJOR	1/16	66	5/8
-3	3	ChordType.MAJOR	2			-4	8	KeyMode.MAJOR	1/16	66	11/16
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	66	3/4
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	66	13/16
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	66	7/8
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/32	66	15/16
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/32	66	31/32
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	67	0
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	67	1/16
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	67	1/8
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	67	3/16
-4	8	ChordType.MAJOR	1	:1	:7	-4	8	KeyMode.MAJOR	1/16	67	1/4
-4	8	ChordType.MAJOR	1	:1	:7	-4	8	KeyMode.MAJOR	1/16	67	5/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	67	3/8
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	67	7/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	67	1/2
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	67	9/16
-3	3	ChordType.MAJOR	2			-4	8	KeyMode.MAJOR	1/16	67	5/8
-3	3	ChordType.MAJOR	2			-4	8	KeyMode.MAJOR	1/16	67	11/16
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	67	3/4
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	67	13/16
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	67	7/8
-3	3	ChordType.MAJ_MIN7	3			-4	8	KeyMode.MAJOR	1/16	67	15/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	68	0
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	68	1/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	68	1/8
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	68	3/16
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	68	1/4
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	68	5/16
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	68	3/8
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	68	7/16
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	68	1/2
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	68	9/16
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	68	5/8
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	68	11/16
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	68	3/4
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	68	13/16
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	68	7/8
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	68	15/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	69	0
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	69	1/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	69	1/8
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	69	3/16
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	69	1/4
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	69	5/16
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	69	3/8
-4	8	ChordType.MAJOR	1			-4	8	KeyMode.MAJOR	1/16	69	7/16
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	69	1/2
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	69	9/16
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	69	5/8
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	69	11/16
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	69	3/4
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	69	13/16
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	69	7/8
-3	3	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/16	69	15/16
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1/4	71	0
-4	8	ChordType.MAJOR	0			-4	8	KeyMode.MAJOR	1	71	1/4
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	7/8	72	1/4
3	9	ChordType.MAJOR	0			2	2	KeyMode.MINOR	1/24	73	1/8
3	9	ChordType.MAJOR	0			2	2	KeyMode.MINOR	1/24	73	1/6
3	9	ChordType.MAJOR	0			2	2	KeyMode.MINOR	1/24	73	5/24
2	2	ChordType.MAJOR	1			1	7	KeyMode.MINOR	9/8	73	1/4
2	2	ChordType.MAJOR	0			1	7	KeyMode.MINOR	1/24	74	3/8
2	2	ChordType.MAJOR	0			1	7	KeyMode.MINOR	1/24	74	5/12
2	2	ChordType.MAJOR	0			1	7	KeyMode.MINOR	1/24	74	11/24
1	7	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/4	74	1/2
1	7	ChordType.MINOR	1			0	0	KeyMode.MINOR	1/4	74	3/4
2	2	ChordType.MAJOR	1			1	7	KeyMode.MINOR	1/2	75	0
2	2	ChordType.DIMINISHED	1			1	7	KeyMode.MINOR	1/4	75	1/2
2	2	ChordType.DIMINISHED	2			1	7	KeyMode.MINOR	1/4	75	3/4
0	0	ChordType.MAJOR	1			1	7	KeyMode.MINOR	1/2	76	0
0	0	ChordType.MINOR	1			1	7	KeyMode.MINOR	1/4	76	1/2
0	0	ChordType.MINOR	2			1	7	KeyMode.MINOR	1/4	76	3/4
2	2	ChordType.MAJOR	0	3:-2;6:1	9:10;6:7	1	7	KeyMode.MINOR	1/4	77	0
2	2	ChordType.MAJOR	0	3:-2;6:1	9:10;6:7	1	7	KeyMode.MINOR	3/16	77	1/4
2	2	ChordType.MAJOR	0	3:-2;6:1	9:10;6:7	1	7	KeyMode.MINOR	1/16	77	7/16
2	2	ChordType.MAJOR	0	3:-2;6:1	9:10;6:7	1	7	KeyMode.MINOR	1/4	77	1/2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MINOR	1/4	77	3/4
1	7	ChordType.MAJOR	1			0	0	KeyMode.MINOR	1/4	78	0
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/4	78	1/4
0	0	ChordType.MINOR	2			0	0	KeyMode.MINOR	1/4	78	1/2
0	0	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/4	78	3/4
6	6	ChordType.DIM7	0			1	7	KeyMode.MAJOR	3/8	79	0
6	6	ChordType.DIM7	0			1	7	KeyMode.MAJOR	1/8	79	3/8
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/8	79	1/2
2	2	ChordType.MAJ_MIN7	3			1	7	KeyMode.MAJOR	1/8	79	5/8
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	79	3/4
2	2	ChordType.MAJOR	0			1	7	KeyMode.MAJOR	1/8	79	7/8
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	80	0
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	80	1/16
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	80	1/8
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	80	3/16
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	80	1/4
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	80	5/16
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	80	3/8
1	7	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/16	80	7/16
-4	8	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/4	80	1/2
-4	8	ChordType.MAJOR	0			0	0	KeyMode.MINOR	1/4	80	3/4
5	11	ChordType.DIM7	1			0	0	KeyMode.MINOR	3/8	81	0
5	11	ChordType.DIM7	1			0	0	KeyMode.MINOR	1/8	81	3/8
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MINOR	1/8	81	1/2
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MINOR	1/8	81	5/8
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MINOR	1/8	81	3/4
1	7	ChordType.MAJ_MIN7	1			0	0	KeyMode.MINOR	1/8	81	7/8
0	0	ChordType.MAJOR	0			-1	5	KeyMode.MINOR	1/16	82	0
0	0	ChordType.MAJOR	0			-1	5	KeyMode.MINOR	1/16	82	1/16
0	0	ChordType.MAJOR	0			-1	5	KeyMode.MINOR	1/16	82	1/8
0	0	ChordType.MAJOR	0			-1	5	KeyMode.MINOR	1/16	82	3/16
0	0	ChordType.MAJ_MIN7	2			-1	5	KeyMode.MINOR	1/16	82	1/4
0	0	ChordType.MAJ_MIN7	2			-1	5	KeyMode.MINOR	1/16	82	5/16
0	0	ChordType.MAJ_MIN7	2			-1	5	KeyMode.MINOR	1/16	82	3/8
0	0	ChordType.MAJ_MIN7	2			-1	5	KeyMode.MINOR	1/16	82	7/16
-5	1	ChordType.MAJOR	2			-1	5	KeyMode.MINOR	1/4	82	1/2
-5	1	ChordType.MAJOR	1			-1	5	KeyMode.MINOR	1/4	82	3/4
4	4	ChordType.DIMINISHED	2			-1	5	KeyMode.MINOR	1/4	83	0
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/8	83	1/4
4	4	ChordType.DIM7	1			-1	5	KeyMode.MINOR	1/8	83	3/8
0	0	ChordType.MAJ_MIN7	0			-1	5	KeyMode.MINOR	1/8	83	1/2
0	0	ChordType.MAJ_MIN7	0			-1	5	KeyMode.MINOR	1/8	83	5/8
0	0	ChordType.MAJOR	0			-1	5	KeyMode.MINOR	1/8	83	3/4
0	0	ChordType.MAJOR	0			-1	5	KeyMode.MINOR	1/8	83	7/8
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	84	0
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	84	1/16
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	84	1/8
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	84	3/16
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	84	1/4
-1	5	ChordType.MINOR	0			0	0	KeyMode.MINOR	1/16	84	5/16
5	11	ChordType.DIMINISHED	1	:-5	:1	0	0	KeyMode.MAJOR	1/16	84	3/8
