chord_root_tpc	chord_root_midi	chord_type	chord_inversion	chord_suspension_tpc	chord_suspension_midi	key_tonic_tpc	key_tonic_midi	key_mode	duration	mc	mn_onset	label
3	9	ChordType.MAJOR	0	7:2	1:2	2	2	KeyMode.MAJOR	1/8	35	5/8	V(4)
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	35	3/4	V
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/8	35	7/8	V
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	36	0	I|PAC}{
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	36	1/12	I|PAC}{
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	36	1/6	I|PAC}{
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	36	1/4	I|PAC}{
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	36	1/3	I|PAC}{
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	36	5/12	I|PAC}{
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	36	1/2	I|PAC}{
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	36	7/12	I|PAC}{
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	36	2/3	I|PAC}{
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	36	3/4	I|PAC}{
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	36	5/6	I|PAC}{
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	36	11/12	I|PAC}{
3	9	ChordType.MAJ_MIN7	2			2	2	KeyMode.MAJOR	1/12	37	0	V43
3	9	ChordType.MAJ_MIN7	2			2	2	KeyMode.MAJOR	1/12	37	1/12	V43
3	9	ChordType.MAJ_MIN7	2			2	2	KeyMode.MAJOR	1/12	37	1/6	V43
3	9	ChordType.MAJ_MIN7	2			2	2	KeyMode.MAJOR	1/12	37	1/4	V43
3	9	ChordType.MAJ_MIN7	2			2	2	KeyMode.MAJOR	1/12	37	1/3	V43
3	9	ChordType.MAJ_MIN7	2			2	2	KeyMode.MAJOR	1/12	37	5/12	V43
3	9	ChordType.MAJ_MIN7	2			2	2	KeyMode.MAJOR	1/12	37	1/2	V43
3	9	ChordType.MAJ_MIN7	2			2	2	KeyMode.MAJOR	1/12	37	7/12	V43
3	9	ChordType.MAJ_MIN7	2			2	2	KeyMode.MAJOR	1/12	37	2/3	V43
3	9	ChordType.MAJ_MIN7	2			2	2	KeyMode.MAJOR	1/12	37	3/4	V43
3	9	ChordType.MAJ_MIN7	2			2	2	KeyMode.MAJOR	1/12	37	5/6	V43
3	9	ChordType.MAJ_MIN7	2			2	2	KeyMode.MAJOR	1/12	37	11/12	V43
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	38	0	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	38	1/12	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	38	1/6	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	38	1/4	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	38	1/3	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	38	5/12	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	38	1/2	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	38	7/12	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	38	2/3	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	38	3/4	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	38	5/6	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	38	11/12	I
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/12	39	0	V65
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/12	39	1/12	V65
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/12	39	1/6	V65
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/12	39	1/4	V65
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/12	39	1/3	V65
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/12	39	5/12	V65
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/12	39	1/2	V65
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/12	39	7/12	V65
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/12	39	2/3	V65
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/12	39	3/4	V65
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/12	39	5/6	V65
3	9	ChordType.MAJ_MIN7	1			2	2	KeyMode.MAJOR	1/12	39	11/12	V65
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	40	0	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	40	1/12	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	40	1/6	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	40	1/4	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	40	1/3	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	40	5/12	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	40	1/2	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	40	7/12	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	40	2/3	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	40	3/4	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	40	5/6	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	40	11/12	I
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	41	0	V7/IV
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	41	1/12	V7/IV
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	41	1/6	V7/IV
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	41	1/4	V7/IV
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	41	1/3	V7/IV
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	41	5/12	V7/IV
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	41	1/2	V7/IV
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	41	7/12	V7/IV
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	41	2/3	V7/IV
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	41	3/4	V7/IV
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	41	5/6	V7/IV
2	2	ChordType.MAJ_MIN7	0			1	7	KeyMode.MAJOR	1/12	41	11/12	V7/IV
4	4	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/12	42	0	ii6
4	4	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/12	42	1/12	ii6
4	4	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/12	42	1/6	ii6
4	4	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/12	42	1/4	ii6
4	4	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/12	42	1/3	ii6
4	4	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/12	42	5/12	ii6
3	9	ChordType.MAJOR	0	4:6;7:2	4:6;1:2	2	2	KeyMode.MAJOR	1/4	42	1/2	V(64)
3	9	ChordType.MAJ_MIN7	0			2	2	KeyMode.MAJOR	1/4	42	3/4	V7
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	43	0	I|PAC}{
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	43	1/12	I|PAC}{
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	43	1/6	I|PAC}{
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	43	1/4	I|PAC}{
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	43	1/3	I|PAC}{
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	43	5/12	I|PAC}{
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	43	1/2	I|PAC}{
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	43	7/12	I|PAC}{
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	43	2/3	I|PAC}{
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	43	3/4	I|PAC}{
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	43	5/6	I|PAC}{
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	43	11/12	I|PAC}{
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	44	0	IV
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	44	1/12	IV
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	44	1/6	IV
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	44	1/4	IV
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	44	1/3	IV
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	44	5/12	IV
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	44	1/2	IV
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	44	7/12	IV
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	44	2/3	IV
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	44	3/4	IV
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	44	5/6	IV
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	44	11/12	IV
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/4	45	0	I
4	4	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/4	45	1/4	ii6
3	9	ChordType.MAJOR	0	4:6;7:2	4:6;1:2	2	2	KeyMode.MAJOR	1/4	45	1/2	V(64)
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/4	45	3/4	V
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	46	0	I|IAC
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	46	1/12	I|IAC
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	46	1/6	I|IAC
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	46	1/4	I|IAC
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	46	1/3	I|IAC
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	46	5/12	I|IAC
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	46	1/2	I|IAC
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	46	7/12	I|IAC
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	46	2/3	I|IAC
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	46	3/4	I|IAC
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	46	5/6	I|IAC
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	46	11/12	I|IAC
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	47	0	IV
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	47	1/12	IV
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	47	1/6	IV
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	47	1/4	IV
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	47	1/3	IV
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	47	5/12	IV
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	47	1/2	IV
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	47	7/12	IV
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	47	2/3	IV
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	47	3/4	IV
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	47	5/6	IV
1	7	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	47	11/12	IV
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/4	48	0	I
4	4	ChordType.MINOR	1			2	2	KeyMode.MAJOR	1/4	48	1/4	ii6
3	9	ChordType.MAJOR	0	4:6;7:2	4:6;1:2	2	2	KeyMode.MAJOR	1/4	48	1/2	V(64)
3	9	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/4	48	3/4	V
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	49	0	I[I|PAC}
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	49	1/12	I[I|PAC}
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	49	1/6	I[I|PAC}
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	49	1/4	I[I|PAC}
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	49	1/3	I[I|PAC}
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	49	5/12	I[I|PAC}
3	9	ChordType.MAJ_MIN7	3			2	2	KeyMode.MAJOR	1/12	49	1/2	V2
3	9	ChordType.MAJ_MIN7	3			2	2	KeyMode.MAJOR	1/12	49	7/12	V2
3	9	ChordType.MAJ_MIN7	3			2	2	KeyMode.MAJOR	1/12	49	2/3	V2
3	9	ChordType.MAJ_MIN7	3			2	2	KeyMode.MAJOR	1/12	49	3/4	V2
3	9	ChordType.MAJ_MIN7	3			2	2	KeyMode.MAJOR	1/12	49	5/6	V2
3	9	ChordType.MAJ_MIN7	3			2	2	KeyMode.MAJOR	1/12	49	11/12	V2
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	50	0	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	50	1/12	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	50	1/6	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	50	1/4	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	50	1/3	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	50	5/12	I
3	9	ChordType.MAJ_MIN7	3			2	2	KeyMode.MAJOR	1/12	50	1/2	V2
3	9	ChordType.MAJ_MIN7	3			2	2	KeyMode.MAJOR	1/12	50	7/12	V2
3	9	ChordType.MAJ_MIN7	3			2	2	KeyMode.MAJOR	1/12	50	2/3	V2
3	9	ChordType.MAJ_MIN7	3			2	2	KeyMode.MAJOR	1/12	50	3/4	V2
3	9	ChordType.MAJ_MIN7	3			2	2	KeyMode.MAJOR	1/12	50	5/6	V2
3	9	ChordType.MAJ_MIN7	3			2	2	KeyMode.MAJOR	1/12	50	11/12	V2
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	51	0	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	51	1/12	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	51	1/6	I
3	9	ChordType.MAJ_MIN7	3			2	2	KeyMode.MAJOR	1/12	51	1/4	V2
3	9	ChordType.MAJ_MIN7	3			2	2	KeyMode.MAJOR	1/12	51	1/3	V2
3	9	ChordType.MAJ_MIN7	3			2	2	KeyMode.MAJOR	1/12	51	5/12	V2
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	51	1/2	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	51	7/12	I
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/12	51	2/3	I
3	9	ChordType.MAJ_MIN7	3			2	2	KeyMode.MAJOR	1/12	51	3/4	V2
3	9	ChordType.MAJ_MIN7	3			2	2	KeyMode.MAJOR	1/12	51	5/6	V2
3	9	ChordType.MAJ_MIN7	3			2	2	KeyMode.MAJOR	1/12	51	11/12	V2
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/4	52	0	I]|PAC
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/4	52	1/4	I]|PAC
2	2	ChordType.MAJOR	0			2	2	KeyMode.MAJOR	1/2	52	1/2	I]|PAC
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	7/12	53	0	i{
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/12	53	7/12	i{
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/12	53	2/3	i{
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/12	53	3/4	i{
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/12	53	5/6	i{
2	2	ChordType.MINOR	0			2	2	KeyMode.MAJOR	1/12	53	11/12	i{
4	4	ChordType.MAJOR	0	8:3	8:9	3	9	KeyMode.MINOR	1/8	54	0	V(4)/v
4	4	ChordType.MAJOR	0	8:3	8:9	3	9	KeyMode.MINOR	1/8	54	1/8	V(4)/v
4	4	ChordType.MAJ_MIN7	3			3	9	KeyMode.MINOR	1/8	54	1/4	V2/v
4	4	ChordType.MAJ_MIN7	3			3	9	KeyMode.MINOR	1/8	54	3/8	V2/v
3	9	ChordType.MINOR	1			3	9	KeyMode.MINOR	1/8	54	1/2	i6/v
3	9	ChordType.MINOR	1			3	9	KeyMode.MINOR	1/8	54	5/8	i6/v
4	4	ChordType.MAJOR	1			3	9	KeyMode.MINOR	1/8	54	3/4	V6/v
4	4	ChordType.MAJOR	1			3	9	KeyMode.MINOR	1/8	54	7/8	V6/v
3	9	ChordType.MINOR	0			3	9	KeyMode.MINOR	1/8	55	0	i/v
3	9	ChordType.MINOR	0			3	9	KeyMode.MINOR	1/8	55	1/8	i/v
4	4	ChordType.MAJ_MIN7	2			3	9	KeyMode.MINOR	1/8	55	1/4	V43/v
4	4	ChordType.MAJ_MIN7	2			3	9	KeyMode.MINOR	1/8	55	3/8	V43/v
3	9	ChordType.MINOR	1			3	9	KeyMode.MINOR	1/8	55	1/2	i6/v
3	9	ChordType.MINOR	1			3	9	KeyMode.MINOR	1/8	55	5/8	i6/v
4	4	ChordType.MAJ_MIN7	2			3	9	KeyMode.MINOR	1/8	55	3/4	V43/v
4	4	ChordType.MAJ_MIN7	2			3	9	KeyMode.MINOR	1/8	55	7/8	V43/v
3	9	ChordType.MINOR	0			3	9	KeyMode.MINOR	1/12	56	0	i/v
3	9	ChordType.MINOR	0			3	9	KeyMode.MINOR	1/12	56	1/12	i/v
3	9	ChordType.MINOR	0			3	9	KeyMode.MINOR	1/12	56	1/6	i/v
3	9	ChordType.MINOR	0			3	9	KeyMode.MINOR	1/12	56	1/4	i/v
3	9	ChordType.MINOR	0			3	9	KeyMode.MINOR	1/12	56	1/3	i/v
3	9	ChordType.MINOR	0			3	9	KeyMode.MINOR	1/12	56	5/12	i/v
3	9	ChordType.MINOR	0			3	9	KeyMode.MINOR	1/12	56	1/2	i/v
3	9	ChordType.MINOR	0			3	9	KeyMode.MINOR	1/12	56	7/12	i/v
3	9	ChordType.MINOR	0			3	9	KeyMode.MINOR	1/12	56	2/3	i/v
3	9	ChordType.MINOR	0			3	9	KeyMode.MINOR	1/12	56	3/4	i/v
3	9	ChordType.MINOR	0			3	9	KeyMode.MINOR	1/12	56	5/6	i/v
3	9	ChordType.MINOR	0			3	9	KeyMode.MINOR	1/12	56	11/12	i/v
5	11	ChordType.MAJOR	0	9:4	3:4	4	4	KeyMode.MINOR	1/8	57	0	V(4)/ii
5	11	ChordType.MAJOR	0	9:4	3:4	4	4	KeyMode.MINOR	1/8	57	1/8	V(4)/ii
5	11	ChordType.MAJ_MIN7	3			4	4	KeyMode.MINOR	1/8	57	1/4	V2/ii
5	11	ChordType.MAJ_MIN7	3			4	4	KeyMode.MINOR	1/8	57	3/8	V2/ii
4	4	ChordType.MINOR	1			4	4	KeyMode.MINOR	1/8	57	1/2	i6/ii
4	4	ChordType.MINOR	1			4	4	KeyMode.MINOR	1/8	57	5/8	i6/ii
5	11	ChordType.MAJOR	1			4	4	KeyMode.MINOR	1/8	57	3/4	V6/ii
5	11	ChordType.MAJOR	1			4	4	KeyMode.MINOR	1/8	57	7/8	V6/ii
4	4	ChordType.MINOR	0			4	4	KeyMode.MINOR	1/8	58	0	i/ii
4	4	ChordType.MINOR	0			4	4	KeyMode.MINOR	1/8	58	1/8	i/ii
4	4	ChordType.MINOR	0			4	4	KeyMode.MINOR	1/8	58	1/4	i/ii
4	4	ChordType.MINOR	0			4	4	KeyMode.MINOR	1/16	58	3/8	i/ii
4	4	ChordType.MINOR	0			4	4	KeyMode.MINOR	1/16	58	7/16	i/ii
10	10	ChordType.DIM7	1	:0	:0	5	11	KeyMode.MAJOR	1/8	58	1/2	Ger6/ii
10	10	ChordType.DIM7	1	:0	:0	5	11	KeyMode.MAJOR	1/8	58	5/8	Ger6/ii
10	10	ChordType.DIM7	1	:0	:0	5	11	KeyMode.MAJOR	1/8	58	3/4	Ger6/ii
10	10	ChordType.DIM7	1	:0	:0	5	11	KeyMode.MAJOR	1/8	58	7/8	Ger6/ii
5	11	ChordType.MAJOR	0			4	4	KeyMode.MINOR	1/8	59	0	V/ii[V/ii|HC}{
5	11	ChordType.MAJOR	0			4	4	KeyMode.MINOR	1/8	59	1/8	V/ii[V/ii|HC}{
5	11	ChordType.MAJOR	0			4	4	KeyMode.MINOR	1/8	59	1/4	V/ii[V/ii|HC}{
5	11	ChordType.MAJOR	0			4	4	KeyMode.MINOR	1/8	59	3/8	V/ii[V/ii|HC}{
5	11	ChordType.MAJ_MIN7	0			4	4	KeyMode.MINOR	1/8	59	1/2	V7/ii
5	11	ChordType.MAJ_MIN7	0			4	4	KeyMode.MINOR	1/8	59	5/8	V7/ii
5	11	ChordType.MAJ_MIN7	0			4	4	KeyMode.MINOR	1/8	59	3/4	V7/ii
5	11	ChordType.MAJ_MIN7	0			4	4	KeyMode.MINOR	1/8	59	7/8	V7/ii
5	11	ChordType.MAJOR	0	6:1;9:4	6:7;3:4	4	4	KeyMode.MINOR	1/8	60	0	V(64)/ii
5	11	ChordType.MAJOR	0	6:1;9:4	6:7;3:4	4	4	KeyMode.MINOR	1/8	60	1/8	V(64)/ii
5	11	ChordType.MAJOR	0	6:1;9:4	6:7;3:4	4	4	KeyMode.MINOR	1/8	60	1/4	V(64)/ii
5	11	ChordType.MAJOR	0	6:1;9:4	6:7;3:4	4	4	KeyMode.MINOR	1/8	60	3/8	V(64)/ii
5	11	ChordType.MAJOR	0			4	4	KeyMode.MINOR	1/8	60	1/2	V/ii
5	11	ChordType.MAJOR	0			4	4	KeyMode.MINOR	1/8	60	5/8	V/ii
5	11	ChordType.MAJOR	0	6:1;9:4	6:7;3:4	4	4	KeyMode.MINOR	1/8	60	3/4	V(64)/ii
5	11	ChordType.MAJOR	0	6:1;9:4	6:7;3:4	4	4	KeyMode.MINOR	1/8	60	7/8	V(64)/ii
5	11	ChordType.MAJOR	0			4	4	KeyMode.MINOR	1/8	61	0	V/ii
5	11	ChordType.MAJOR	0			4	4	KeyMode.MINOR	1/8	61	1/8	V/ii
5	11	ChordType.MAJOR	0			4	4	KeyMode.MINOR	1/8	61	1/4	V/ii
5	11	ChordType.MAJOR	0			4	4	KeyMode.MINOR	1/8	61	3/8	V/ii
5	11	ChordType.MAJ_MIN7	0			4	4	KeyMode.MINOR	1/8	61	1/2	V7/ii
5	11	ChordType.MAJ_MIN7	0			4	4	KeyMode.MINOR	1/8	61	5/8	V7/ii
5	11	ChordType.MAJ_MIN7	0			4	4	KeyMode.MINOR	1/8	61	3/4	V7/ii
5	11	ChordType.MAJ_MIN7	0			4	4	KeyMode.MINOR	1/8	61	7/8	V7/ii
5	11	ChordType.MAJOR	0	6:1;9:4	6:7;3:4	4	4	KeyMode.MINOR	1/8	62	0	V(64)/ii
5	11	ChordType.MAJOR	0	6:1;9:4	6:7;3:4	4	4	KeyMode.MINOR	1/8	62	1/8	V(64)/ii
5	11	ChordType.MAJOR	0	6:1;9:4	6:7;3:4	4	4	KeyMode.MINOR	1/8	62	1/4	V(64)/ii
5	11	ChordType.MAJOR	0	6:1;9:4	6:7;3:4	4	4	KeyMode.MINOR	1/8	62	3/8	V(64)/ii
5	11	ChordType.MAJOR	0			4	4	KeyMode.MINOR	1/8	62	1/2	V/ii
5	11	ChordType.MAJOR	0			4	4	KeyMode.MINOR	1/8	62	5/8	V/ii
5	11	ChordType.MAJOR	0	6:1;9:4	6:7;3:4	4	4	KeyMode.MINOR	1/8	62	3/4	V(64)/ii
5	11	ChordType.MAJOR	0	6:1;9:4	6:7;3:4	4	4	KeyMode.MINOR	1/8	62	7/8	V(64)/ii
5	11	ChordType.MAJOR	0			4	4	KeyMode.MINOR	1/8	63	0	V/ii]|HC
5	11	ChordType.MAJOR	0			4	4	KeyMode.MINOR	1/8	63	1/8	V/ii]|HC
5	11	ChordType.MAJOR	0			4	4	KeyMode.MINOR	1/8	63	1/4	V/ii]|HC
5	11	ChordType.MAJOR	0			4	4	KeyMode.MINOR	1/8	63	3/8	V/ii]|HC
5	11	ChordType.MAJOR	0			4	4	KeyMode.MINOR	1/8	63	1/2	V/ii]|HC
5	11	ChordType.MAJOR	0			4	4	KeyMode.MINOR	1/8	63	5/8	V/ii]|HC
5	11	ChordType.MAJOR	0			4	4	KeyMode.MINOR	1/8	63	3/4	V/ii]|HC
5	11	ChordType.MAJOR	0			4	4	KeyMode.MINOR	1/8	63	7/8	V/ii]|HC
4	4	ChordType.MINOR	0			4	4	KeyMode.MINOR	1/8	64	0	i/ii
4	4	ChordType.MINOR	0			4	4	KeyMode.MINOR	1/8	64	1/8	i/ii
4	4	ChordType.MINOR	0			4	4	KeyMode.MINOR	1/8	64	1/4	i/ii
4	4	ChordType.MINOR	0			4	4	KeyMode.MINOR	1/8	64	3/8	i/ii
4	4	ChordType.MINOR	0			4	4	KeyMode.MINOR	1/8	64	1/2	i/ii
4	4	ChordType.MINOR	0			4	4	KeyMode.MINOR	1/8	64	5/8	i/ii
4	4	ChordType.MINOR	0			4	4	KeyMode.MINOR	1/8	64	3/4	i/ii
4	4	ChordType.MINOR	0			4	4	KeyMode.MINOR	1/8	64	7/8	i/ii
3	9	ChordType.MINOR	0			1	7	KeyMode.MAJOR	1/8	65	0	I.ii
3	9	ChordType.MINOR	0			1	7	KeyMode.MAJOR	1/8	65	1/8	I.ii
3	9	ChordType.MINOR	0			1	7	KeyMode.MAJOR	1/8	65	1/4	I.ii
3	9	ChordType.MINOR	0			1	7	KeyMode.MAJOR	1/8	65	3/8	I.ii
3	9	ChordType.MINOR	0			1	7	KeyMode.MAJOR	1/8	65	1/2	I.ii
