time,annotation1_chord,annotation2_chord,sps,vl,tbt,binary
33.083333333333336,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
33.166666666666664,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
33.25,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
33.333333333333336,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
33.416666666666664,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
33.5,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
33.583333333333336,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
33.666666666666664,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
33.75,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
33.833333333333336,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
33.916666666666664,F_MAJOR_inv1,F_MAJOR_inv1,0.0,0.0,0.0,0
34.0,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
34.083333333333336,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
34.166666666666664,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
34.25,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
34.333333333333336,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
34.416666666666664,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
34.5,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
34.583333333333336,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
34.666666666666664,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
34.75,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
34.833333333333336,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
34.916666666666664,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
35.0,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
35.083333333333336,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
35.166666666666664,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
35.25,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
35.333333333333336,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
35.416666666666664,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
35.5,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
35.583333333333336,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
35.666666666666664,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
35.75,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
35.833333333333336,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
35.916666666666664,Ab_DIMINISHED_inv1,Ab_DIMINISHED_inv1,0.0,0.0,0.0,0
36.0,A_MINOR_inv1,A_MINOR_inv1,0.0,0.0,0.0,0
36.083333333333336,A_MINOR_inv1,A_MINOR_inv1,0.0,0.0,0.0,0
36.166666666666664,A_MINOR_inv1,A_MINOR_inv1,0.0,0.0,0.0,0
36.25,A_MINOR_inv1,A_MINOR_inv1,0.0,0.0,0.0,0
36.333333333333336,A_MINOR_inv1,A_MINOR_inv1,0.0,0.0,0.0,0
36.416666666666664,A_MINOR_inv1,A_MINOR_inv1,0.0,0.0,0.0,0
36.5,A_MINOR_inv1,A_MINOR_inv1,0.0,0.0,0.0,0
36.583333333333336,A_MINOR_inv1,A_MINOR_inv1,0.0,0.0,0.0,0
36.666666666666664,A_MINOR_inv1,A_MINOR_inv1,0.0,0.0,0.0,0
36.75,A_MINOR_inv1,A_MINOR_inv1,0.0,0.0,0.0,0
36.833333333333336,A_MINOR_inv1,A_MINOR_inv1,0.0,0.0,0.0,0
36.916666666666664,A_MINOR_inv1,A_MINOR_inv1,0.0,0.0,0.0,0
37.0,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
37.083333333333336,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
37.166666666666664,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
37.25,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
37.333333333333336,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
37.416666666666664,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
37.5,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
37.583333333333336,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
37.666666666666664,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
37.75,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
37.833333333333336,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
37.916666666666664,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
38.0,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
38.083333333333336,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
38.166666666666664,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
38.25,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
38.333333333333336,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
38.416666666666664,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
38.5,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
38.583333333333336,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
38.666666666666664,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
38.75,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
38.833333333333336,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
38.916666666666664,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
39.0,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
39.083333333333336,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
39.166666666666664,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
39.25,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
39.333333333333336,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
39.416666666666664,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
39.5,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
39.583333333333336,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
39.666666666666664,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
39.75,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
39.833333333333336,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
39.916666666666664,Eb_DIM7_inv0,Eb_DIM7_inv0,0.0,0.0,0.0,0
40.0,E_MAJOR_inv0,E_MAJ_MIN7_inv0,0.05595211941664058,2.0,0.125,1
40.125,E_MAJOR_inv0,E_MAJ_MIN7_inv0,0.05595211941664058,2.0,0.125,1
40.25,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
40.375,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
40.5,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
40.625,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
40.75,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
40.875,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
41.0,E_MAJOR_inv0,E_MAJ_MIN7_inv0,0.05595211941664058,2.0,0.125,1
41.125,E_MAJOR_inv0,E_MAJ_MIN7_inv0,0.05595211941664058,2.0,0.125,1
41.25,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
41.375,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
41.5,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
41.625,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
41.75,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
41.875,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
42.0,E_MAJOR_inv0,E_MAJ_MIN7_inv0,0.05595211941664058,2.0,0.125,1
42.125,E_MAJOR_inv0,E_MAJ_MIN7_inv0,0.05595211941664058,2.0,0.125,1
42.25,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
42.375,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
42.5,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
42.625,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
42.75,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
42.875,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
43.0,E_MAJOR_inv0,E_MAJ_MIN7_inv0,0.05595211941664058,2.0,0.125,1
43.125,E_MAJOR_inv0,E_MAJ_MIN7_inv0,0.05595211941664058,2.0,0.125,1
43.25,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
43.375,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
43.5,E_MAJOR_inv0,E_MAJ_MIN7_inv0,0.05595211941664058,2.0,0.125,1
43.625,E_MAJOR_inv0,E_MAJ_MIN7_inv0,0.05595211941664058,2.0,0.125,1
43.75,E_MAJOR_inv0,E_MAJ_MIN7_inv0,0.05595211941664058,2.0,0.125,1
43.875,E_MAJOR_inv0,E_MAJ_MIN7_inv0,0.05595211941664058,2.0,0.125,1
44.0,E_MAJOR_inv0,A_MINOR_inv2,0.2007048039736955,2.0,0.5714285714285714,1
44.125,E_MAJOR_inv0,A_MINOR_inv2,0.2007048039736955,2.0,0.5714285714285714,1
44.25,A_MINOR_inv0,A_MINOR_inv2,0.15329322620793917,15.0,0.2857142857142857,1
44.375,A_MINOR_inv0,A_MINOR_inv2,0.15329322620793917,15.0,0.2857142857142857,1
44.5,A_MINOR_inv0,A_MINOR_inv2,0.15329322620793917,15.0,0.2857142857142857,1
44.625,A_MINOR_inv0,A_MINOR_inv2,0.15329322620793917,15.0,0.2857142857142857,1
44.75,A_MINOR_inv0,A_MINOR_inv2,0.15329322620793917,15.0,0.2857142857142857,1
44.875,A_MINOR_inv0,A_MINOR_inv2,0.15329322620793917,15.0,0.2857142857142857,1
45.0,E_MAJOR_inv0,A_MINOR_inv2,0.2007048039736955,2.0,0.5714285714285714,1
45.125,E_MAJOR_inv0,A_MINOR_inv2,0.2007048039736955,2.0,0.5714285714285714,1
45.25,A_MINOR_inv0,A_MINOR_inv2,0.15329322620793917,15.0,0.2857142857142857,1
45.375,A_MINOR_inv0,A_MINOR_inv2,0.15329322620793917,15.0,0.2857142857142857,1
45.5,A_MINOR_inv0,A_MINOR_inv2,0.15329322620793917,15.0,0.2857142857142857,1
45.625,A_MINOR_inv0,A_MINOR_inv2,0.15329322620793917,15.0,0.2857142857142857,1
45.75,A_MINOR_inv0,A_MINOR_inv2,0.15329322620793917,15.0,0.2857142857142857,1
45.875,A_MINOR_inv0,A_MINOR_inv2,0.15329322620793917,15.0,0.2857142857142857,1
46.0,E_MAJOR_inv0,A_MINOR_inv2,0.2007048039736955,2.0,0.5714285714285714,1
46.125,E_MAJOR_inv0,A_MINOR_inv2,0.2007048039736955,2.0,0.5714285714285714,1
46.25,A_MINOR_inv0,A_MINOR_inv2,0.15329322620793917,15.0,0.2857142857142857,1
46.375,A_MINOR_inv0,A_MINOR_inv2,0.15329322620793917,15.0,0.2857142857142857,1
46.5,A_MINOR_inv0,A_MINOR_inv2,0.15329322620793917,15.0,0.2857142857142857,1
46.625,A_MINOR_inv0,A_MINOR_inv2,0.15329322620793917,15.0,0.2857142857142857,1
46.75,A_MINOR_inv0,A_MINOR_inv2,0.15329322620793917,15.0,0.2857142857142857,1
46.875,A_MINOR_inv0,A_MINOR_inv2,0.15329322620793917,15.0,0.2857142857142857,1
47.0,E_MAJOR_inv0,A_MINOR_inv2,0.2007048039736955,2.0,0.5714285714285714,1
47.125,E_MAJOR_inv0,A_MINOR_inv2,0.2007048039736955,2.0,0.5714285714285714,1
47.25,A_MINOR_inv0,A_MINOR_inv2,0.15329322620793917,15.0,0.2857142857142857,1
47.375,A_MINOR_inv0,A_MINOR_inv2,0.15329322620793917,15.0,0.2857142857142857,1
47.5,E_MAJOR_inv0,A_MINOR_inv2,0.2007048039736955,2.0,0.5714285714285714,1
47.625,E_MAJOR_inv0,A_MINOR_inv2,0.2007048039736955,2.0,0.5714285714285714,1
47.75,A_MINOR_inv0,A_MINOR_inv2,0.15329322620793917,15.0,0.2857142857142857,1
47.875,A_MINOR_inv0,A_MINOR_inv2,0.15329322620793917,15.0,0.2857142857142857,1
48.0,E_MAJOR_inv0,E_MAJ_MIN7_inv0,0.05595211941664058,2.0,0.125,1
48.125,E_MAJOR_inv0,E_MAJ_MIN7_inv0,0.05595211941664058,2.0,0.125,1
48.25,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
48.375,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
48.5,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
48.625,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
48.75,Ab_DIM7_inv1,E_MAJ_MIN7_inv0,0.24114594740244,16.0,0.625,1
48.875,Ab_DIM7_inv1,E_MAJ_MIN7_inv0,0.24114594740244,16.0,0.625,1
49.0,Ab_DIM7_inv1,E_MAJ_MIN7_inv0,0.24114594740244,16.0,0.625,1
49.125,Ab_DIM7_inv1,E_MAJ_MIN7_inv0,0.24114594740244,16.0,0.625,1
49.25,Ab_DIM7_inv1,E_MAJ_MIN7_inv0,0.24114594740244,16.0,0.625,1
49.375,Ab_DIM7_inv1,E_MAJ_MIN7_inv0,0.24114594740244,16.0,0.625,1
49.5,Ab_DIM7_inv1,E_MAJ_MIN7_inv0,0.24114594740244,16.0,0.625,1
49.625,Ab_DIM7_inv1,E_MAJ_MIN7_inv0,0.24114594740244,16.0,0.625,1
49.75,Ab_DIM7_inv1,E_MAJ_MIN7_inv0,0.24114594740244,16.0,0.625,1
49.875,Ab_DIM7_inv1,E_MAJ_MIN7_inv0,0.24114594740244,16.0,0.625,1
50.0,Ab_DIM7_inv1,E_MAJ_MIN7_inv0,0.24114594740244,16.0,0.625,1
50.125,Ab_DIM7_inv1,E_MAJ_MIN7_inv0,0.24114594740244,16.0,0.625,1
50.25,Ab_DIM7_inv1,E_MAJ_MIN7_inv0,0.24114594740244,16.0,0.625,1
50.375,Ab_DIM7_inv1,E_MAJ_MIN7_inv0,0.24114594740244,16.0,0.625,1
50.5,Ab_DIM7_inv1,E_MAJ_MIN7_inv0,0.24114594740244,16.0,0.625,1
50.625,Ab_DIM7_inv1,E_MAJ_MIN7_inv0,0.24114594740244,16.0,0.625,1
50.75,Ab_DIM7_inv1,E_MAJ_MIN7_inv0,0.24114594740244,16.0,0.625,1
50.875,Ab_DIM7_inv1,E_MAJ_MIN7_inv0,0.24114594740244,16.0,0.625,1
51.0,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
51.125,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
51.25,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
51.375,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
51.5,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
51.625,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
51.75,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
51.875,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
52.0,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
52.125,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
52.25,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
52.375,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
52.5,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
52.625,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
52.75,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
52.875,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
53.0,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
53.125,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
53.25,Ab_DIMINISHED_inv0,E_MAJ_MIN7_inv0,0.14199888736750643,14.0,0.625,1
53.375,Ab_DIMINISHED_inv0,E_MAJ_MIN7_inv0,0.14199888736750643,14.0,0.625,1
53.5,Ab_DIMINISHED_inv2,E_MAJ_MIN7_inv0,0.27470652271177165,8.0,0.625,1
53.625,Ab_DIMINISHED_inv2,E_MAJ_MIN7_inv0,0.27470652271177165,8.0,0.625,1
53.75,Ab_DIMINISHED_inv2,E_MAJ_MIN7_inv0,0.27470652271177165,8.0,0.625,1
53.875,Ab_DIMINISHED_inv2,E_MAJ_MIN7_inv0,0.27470652271177165,8.0,0.625,1
54.0,A_MINOR_inv1,A_MINOR_inv1,0.0,0.0,0.0,0
54.25,A_MINOR_inv1,A_MINOR_inv1,0.0,0.0,0.0,0
54.5,Bb_MAJOR_inv1,Bb_MAJOR_inv1,0.0,0.0,0.0,0
55.0,Bb_MAJOR_inv1,Bb_MAJOR_inv1,0.0,0.0,0.0,0
55.5,D_MINOR_inv0,Bb_MAJOR_inv1,0.036800009075936724,1.0,0.4285714285714286,1
55.75,Ab_DIM7_inv2,Bb_MAJOR_inv1,0.05416300908817828,3.0,0.5,1
56.0,A_MINOR_inv1,A_MINOR_inv1,0.0,0.0,0.0,0
56.25,A_MINOR_inv1,A_MINOR_inv1,0.0,0.0,0.0,0
56.5,Bb_MAJOR_inv1,Bb_MAJOR_inv1,0.0,0.0,0.0,0
57.0,Bb_MAJOR_inv1,Bb_MAJOR_inv1,0.0,0.0,0.0,0
57.5,D_MINOR_inv0,Bb_MAJOR_inv1,0.036800009075936724,1.0,0.4285714285714286,1
57.75,Ab_DIM7_inv2,Bb_MAJOR_inv1,0.05416300908817828,3.0,0.5,1
58.0,A_MINOR_inv1,A_MINOR_inv1,0.0,0.0,0.0,0
58.25,A_MINOR_inv1,A_MINOR_inv1,0.0,0.0,0.0,0
58.5,Bb_MAJOR_inv1,Bb_MAJOR_inv1,0.0,0.0,0.0,0
59.0,Bb_MAJOR_inv1,Bb_MAJOR_inv1,0.0,0.0,0.0,0
59.25,B_MAJOR_inv1,B_MAJOR_inv1,0.0,0.0,0.0,0
59.5,E_MAJOR_inv0,A_MINOR_inv2,0.2007048039736955,2.0,0.5714285714285714,1
60.0,E_MAJOR_inv0,A_MINOR_inv2,0.2007048039736955,2.0,0.5714285714285714,1
60.25,A_MAJOR_inv2,A_MAJOR_inv2,0.0,0.0,0.0,0
60.5,D_MINOR_inv1,D_MINOR_inv1,0.0,0.0,0.0,0
60.75,A_MAJOR_inv1,A_MAJOR_inv1,0.0,0.0,0.0,0
61.0,D_MINOR_inv0,D_MINOR_inv0,0.0,0.0,0.0,0
61.25,Bb_MAJOR_inv1,Bb_MAJOR_inv1,0.0,0.0,0.0,0
61.5,E_MAJOR_inv0,A_MINOR_inv2,0.2007048039736955,2.0,0.5714285714285714,1
61.75,E_MAJOR_inv0,E_MAJOR_inv0,0.0,0.0,0.0,0
62.0,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
62.25,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
62.5,Db_DIM7_inv3,Bb_MAJOR_inv0,0.37575451232801893,4.0,0.625,1
62.75,Db_DIM7_inv3,Bb_MAJOR_inv0,0.37575451232801893,4.0,0.625,1
63.0,Bb_MAJOR_inv0,Bb_MAJOR_inv0,0.0,0.0,0.0,0
63.25,Bb_MAJOR_inv0,Bb_MAJOR_inv0,0.0,0.0,0.0,0
63.5,D_MINOR_inv2,Bb_MAJOR_inv0,0.3010314194849175,3.0,0.7142857142857143,1
63.75,Ab_DIM7_inv0,Bb_MAJOR_inv0,0.30335726221602854,9.0,0.75,1
64.0,A_MAJOR_inv0,A_MAJOR_inv0,0.0,0.0,0.0,0
64.25,A_MAJOR_inv0,A_MAJOR_inv0,0.0,0.0,0.0,0
64.5,Db_DIM7_inv3,Bb_MAJOR_inv0,0.37575451232801893,4.0,0.625,1
64.75,Db_DIM7_inv3,Bb_MAJOR_inv0,0.37575451232801893,4.0,0.625,1
65.0,Bb_MAJOR_inv0,Bb_MAJOR_inv0,0.0,0.0,0.0,0
65.25,Bb_MAJOR_inv0,Bb_MAJOR_inv0,0.0,0.0,0.0,0
65.5,D_MINOR_inv2,Bb_MAJOR_inv0,0.3010314194849175,3.0,0.7142857142857143,1
65.75,Ab_DIM7_inv0,Bb_MAJOR_inv0,0.30335726221602854,9.0,0.75,1
66.0,A_MAJOR_inv0,A_MAJOR_inv0,0.0,0.0,0.0,0
66.25,A_MAJOR_inv0,A_MAJOR_inv0,0.0,0.0,0.0,0
66.5,Db_DIM7_inv3,Bb_MAJOR_inv0,0.37575451232801893,4.0,0.625,1
66.75,Db_DIM7_inv3,Bb_MAJOR_inv0,0.37575451232801893,4.0,0.625,1
67.0,Bb_MAJOR_inv0,Bb_MAJOR_inv0,0.0,0.0,0.0,0
67.25,Bb_MAJOR_inv0,Bb_MAJOR_inv0,0.0,0.0,0.0,0
67.5,D_MINOR_inv2,Bb_MAJOR_inv0,0.3010314194849175,3.0,0.7142857142857143,1
67.75,Ab_DIM7_inv0,Bb_MAJOR_inv0,0.30335726221602854,9.0,0.75,1
68.0,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
68.125,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
68.25,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
68.375,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
68.5,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
68.625,G_MAJ_MIN7_inv0,G_MAJ_MIN7_inv0,0.0,0.0,0.0,0
68.75,B_DIMINISHED_inv0,G_MAJ_MIN7_inv0,0.05822939422469409,14.0,0.625,1
68.875,B_DIMINISHED_inv0,G_MAJ_MIN7_inv0,0.05822939422469409,14.0,0.625,1
69.0,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
69.125,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
69.25,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
69.375,C_MAJOR_inv0,C_MAJOR_inv0,0.0,0.0,0.0,0
69.5,C_MAJOR_inv1,C_MAJOR_inv0,0.17903914105102092,12.0,0.2857142857142857,1
69.625,C_MAJOR_inv1,C_MAJOR_inv0,0.17903914105102092,12.0,0.2857142857142857,1
69.75,C_MAJOR_inv1,C_MAJOR_inv0,0.17903914105102092,12.0,0.2857142857142857,1
69.875,C_MAJOR_inv1,C_MAJOR_inv0,0.17903914105102092,12.0,0.2857142857142857,1
70.0,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
70.125,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
70.25,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
70.375,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
70.5,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
70.625,E_MAJ_MIN7_inv0,E_MAJ_MIN7_inv0,0.0,0.0,0.0,0
70.75,Ab_DIMINISHED_inv0,E_MAJ_MIN7_inv0,0.14199888736750643,14.0,0.625,1
70.875,Ab_DIMINISHED_inv0,E_MAJ_MIN7_inv0,0.14199888736750643,14.0,0.625,1
71.0,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
71.125,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
71.25,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
71.375,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
71.5,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
71.625,A_MINOR_inv0,A_MINOR_inv0,0.0,0.0,0.0,0
71.75,A_MINOR_inv1,A_MINOR_inv0,0.024805155119141054,9.0,0.2857142857142857,1
71.875,A_MINOR_inv1,A_MINOR_inv0,0.024805155119141054,9.0,0.2857142857142857,1
72.0,B_HALF_DIM7_inv1,B_HALF_DIM7_inv1,0.0,0.0,0.0,0
72.125,B_HALF_DIM7_inv1,B_HALF_DIM7_inv1,0.0,0.0,0.0,0
72.25,B_HALF_DIM7_inv1,B_HALF_DIM7_inv1,0.0,0.0,0.0,0
72.375,B_HALF_DIM7_inv1,B_HALF_DIM7_inv1,0.0,0.0,0.0,0
72.5,B_HALF_DIM7_inv1,B_HALF_DIM7_inv1,0.0,0.0,0.0,0
72.625,B_HALF_DIM7_inv1,B_HALF_DIM7_inv1,0.0,0.0,0.0,0
72.75,B_HALF_DIM7_inv2,B_HALF_DIM7_inv1,0.11834629598258217,9.0,0.25,1
72.875,B_HALF_DIM7_inv2,B_HALF_DIM7_inv1,0.11834629598258217,9.0,0.25,1
73.0,E_MAJOR_inv0,E_MAJOR_inv0,0.0,0.0,0.0,0
73.125,E_MAJOR_inv0,E_MAJOR_inv0,0.0,0.0,0.0,0
